0.26   0.2689   -0.00463123   0.0340337   -0.000370896   0.269532   -0.00463263   0.0342597   -0.000367143
0.261   0.267849   -0.00450667   0.0336873   -0.000358032   0.26852   -0.00450768   0.0339211   -0.000354153
0.262   0.266791   -0.00438416   0.0333383   -0.000345412   0.267468   -0.00438487   0.0335763   -0.000341463
0.263   0.265725   -0.0042637   0.0329865   -0.000333038   0.266432   -0.00426422   0.0332252   -0.000329071
0.264   0.264651   -0.00414528   0.0326318   -0.000320911   0.265355   -0.00414723   0.0328681   -0.000316973
0.265   0.263567   -0.00402891   0.0322738   -0.000309031   0.264257   -0.0040291   0.0325048   -0.000305165
0.266   0.262472   -0.00391458   0.0319124   -0.000297399   0.263136   -0.00391463   0.0321355   -0.000293643
0.267   0.261366   -0.00380228   0.0315475   -0.000286017   0.261995   -0.00380225   0.0317602   -0.000282404
0.268   0.260247   -0.00369201   0.0311788   -0.000274885   0.26083   -0.00369174   0.031379   -0.000271453
0.269   0.259114   -0.00358376   0.0308062   -0.000264004   0.259644   -0.00358325   0.0309918   -0.000260761
0.27   0.257966   -0.00347751   0.0304293   -0.000253376   0.258434   -0.00347673   0.0305989   -0.00025035
0.271   0.256801   -0.00337325   0.0300481   -0.000243   0.257204   -0.00337213   0.0302001   -0.000240208
0.272   0.255619   -0.00327098   0.0296622   -0.000232878   0.25595   -0.00326943   0.0297957   -0.000230331
0.273   0.254419   -0.00317066   0.0292714   -0.00022301   0.254673   -0.00316862   0.0293856   -0.000220716
0.274   0.253198   -0.00307229   0.0288755   -0.000213399   0.253373   -0.00306966   0.0289699   -0.000211361
0.275   0.251955   -0.00297583   0.0284743   -0.000204044   0.252049   -0.00297255   0.0285486   -0.00020226
0.276   0.250557   -0.0028775   0.0280413   -0.00019512   0.250702   -0.00287726   0.0281219   -0.000193411
0.277   0.249096   -0.00277994   0.0275948   -0.000186505   0.24933   -0.00278376   0.0276898   -0.000184812
0.278   0.24763   -0.00268481   0.0271464   -0.000178121   0.247935   -0.00269203   0.0272524   -0.000176457
0.279   0.246156   -0.00259208   0.0266958   -0.000169969   0.246514   -0.00260207   0.0268097   -0.000168344
0.28   0.244673   -0.00250175   0.0262429   -0.000162048   0.24507   -0.00251384   0.0263619   -0.000160471
0.281   0.243181   -0.00241377   0.0257876   -0.000154358   0.2436   -0.00242733   0.0259089   -0.000152833
0.282   0.241678   -0.00232812   0.0253297   -0.000146899   0.242104   -0.00234253   0.025451   -0.000145427
0.283   0.240162   -0.00224477   0.024869   -0.000139669   0.240583   -0.00225941   0.0249881   -0.000138251
0.284   0.238631   -0.00216367   0.0244054   -0.000132668   0.239034   -0.00217796   0.0245204   -0.0001313
0.285   0.237085   -0.00208479   0.0239388   -0.000125894   0.237459   -0.00209815   0.0240479   -0.000124572
0.286   0.235521   -0.00200806   0.0234689   -0.000119347   0.235856   -0.00201998   0.0235709   -0.000118064
0.287   0.233937   -0.00193345   0.0229956   -0.000113024   0.234227   -0.00194343   0.0230892   -0.000111773
0.288   0.232332   -0.00186087   0.0225188   -0.000106923   0.232568   -0.00186847   0.0226031   -0.000105694
0.289   0.230703   -0.00179025   0.0220383   -0.000101042   0.230879   -0.0017951   0.0221126   -9.98256e-05
0.29   0.229048   -0.00172151   0.0215539   -9.5378e-05   0.229162   -0.00172329   0.021618   -9.41642e-05
0.291   0.227365   -0.00165456   0.0210655   -8.99268e-05   0.227414   -0.00165304   0.0211192   -8.87065e-05
0.292   0.225582   -0.00158294   0.0205669   -8.44409e-05   0.225634   -0.00158433   0.0206164   -8.34498e-05
0.293   0.223717   -0.00150852   0.0200598   -7.89917e-05   0.223822   -0.00151714   0.0201098   -7.83901e-05
0.294   0.221835   -0.00143724   0.0195498   -7.38075e-05   0.221977   -0.00145149   0.0195994   -7.35251e-05
0.295   0.219933   -0.00136905   0.019037   -6.88852e-05   0.220099   -0.0013873   0.0190855   -6.88511e-05
0.296   0.218009   -0.00130386   0.0185213   -6.42213e-05   0.218185   -0.00132459   0.0185681   -6.43654e-05
0.297   0.216061   -0.00124159   0.0180026   -5.98116e-05   0.216235   -0.00126337   0.0180474   -6.00647e-05
0.298   0.214085   -0.00118215   0.017481   -5.56509e-05   0.214248   -0.00120361   0.0175235   -5.59458e-05
0.299   0.21208   -0.00112542   0.0169565   -5.17327e-05   0.212222   -0.0011453   0.0169946   -5.20058e-05
0.3   0.210041   -0.00107126   0.016429   -4.80495e-05   0.210155   -0.00108843   0.0164671   -4.82408e-05
0.301   0.207967   -0.0010195   0.0158987   -4.45923e-05   0.208046   -0.00103298   0.0159348   -4.46484e-05
0.302   0.205852   -0.000969968   0.0153656   -4.13504e-05   0.205894   -0.000978955   0.0154002   -4.12252e-05
0.303   0.203694   -0.000922432   0.0148299   -3.83108e-05   0.203695   -0.000926334   0.0148633   -3.7968e-05
0.304   0.201462   -0.000870982   0.0142955   -3.51292e-05   0.201451   -0.000875113   0.0143245   -3.48735e-05
0.305   0.199141   -0.000813521   0.0137639   -3.1683e-05   0.199154   -0.000825281   0.0137839   -3.19387e-05
0.306   0.196778   -0.000760073   0.0132285   -2.85554e-05   0.196805   -0.000776832   0.0132417   -2.91598e-05
0.307   0.194366   -0.000710487   0.0126894   -2.57366e-05   0.194391   -0.000729758   0.0126983   -2.65341e-05
0.308   0.191902   -0.000664576   0.012147   -2.32142e-05   0.191914   -0.000684052   0.0121539   -2.40581e-05
0.309   0.18938   -0.000622106   0.0116017   -2.09724e-05   0.189409   -0.000639709   0.0116088   -2.17284e-05
0.31   0.186796   -0.000582787   0.0110539   -1.89917e-05   0.186815   -0.000596725   0.0110633   -1.95418e-05
0.311   0.184142   -0.000546258   0.0105042   -1.72472e-05   0.18415   -0.000555094   0.0105178   -1.74948e-05
0.312   0.181413   -0.000512072   0.00995336   -1.57081e-05   0.181407   -0.000514834   0.00997265   -1.55839e-05
0.313   0.178595   -0.000471576   0.00941427   -1.37786e-05   0.178581   -0.000475882   0.00942818   -1.38058e-05
0.314   0.175683   -0.000427291   0.00888343   -1.16313e-05   0.175666   -0.000438297   0.00888484   -1.21568e-05
0.315   0.172672   -0.000388031   0.00834819   -9.87103e-06   0.172637   -0.000402061   0.00834306   -1.06335e-05
0.316   0.169552   -0.000353433   0.00780945   -8.47069e-06   0.169532   -0.000367175   0.00780346   -9.23201e-06
0.317   0.166311   -0.000322999   0.00726842   -7.3928e-06   0.166294   -0.000333641   0.00726647   -7.94885e-06
0.318   0.162936   -0.000296053   0.00672673   -6.58618e-06   0.16292   -0.000301465   0.00673275   -6.78007e-06
0.319   0.159421   -0.000269244   0.00619132   -5.79839e-06   0.15941   -0.000270655   0.00620296   -5.72193e-06
0.32   0.155773   -0.000233148   0.00568111   -4.32098e-06   0.155731   -0.00024122   0.00567787   -4.77042e-06
0.321   0.151919   -0.000203356   0.00516629   -3.32109e-06   0.151866   -0.000213174   0.0051583   -3.92147e-06
0.322   0.147833   -0.000179092   0.00464922   -2.73674e-06   0.147787   -0.000186534   0.00464523   -3.17091e-06
0.323   0.143483   -0.000159149   0.00413344   -2.47103e-06   0.143459   -0.000161318   0.00413976   -2.51442e-06
0.324   0.138881   -0.000132957   0.00364448   -1.68684e-06   0.138838   -0.000137556   0.00364315   -1.9475e-06
0.325   0.133915   -0.000109318   0.00316299   -1.07597e-06   0.133867   -0.00011528   0.00315693   -1.46549e-06
0.326   0.128484   -9.21445e-05   0.00268145   -9.41705e-07   0.128466   -9.453e-05   0.00268287   -1.06352e-06
0.327   0.122565   -7.2443e-05   0.00222416   -5.50439e-07   0.122527   -7.53632e-05   0.00222319   -7.36436e-07
0.328   0.115931   -5.52808e-05   0.00178103   -3.06685e-07   0.115889   -5.78493e-05   0.00178066   -4.78753e-07
0.329   0.108338   -4.03148e-05   0.00135831   -1.66294e-07   0.108304   -4.20841e-05   0.00135891   -2.846e-07
0.33   0.099349   -2.7718e-05   0.000959829   -1.29495e-07   0.0993483   -2.82023e-05   0.000962936   -1.47552e-07
0.331   0.0882259   -1.59594e-05   0.000598286   -3.57266e-08   0.0882055   -1.64063e-05   0.000600196   -6.04318e-08
0.332   0.072892   -6.6288e-06   0.000282744   1.4402e-08   0.0728756   -7.03929e-06   0.000283463   -1.4902e-08
0.333   0.0443708   -8.62353e-07   4.19041e-05   -1.77368e-10   0.0443675   -0   4.2794e-05   -0
